CR400AF,2145,2146,中国铁路北京局集团有限公司 雄安动车运用所,,
CR400AF,2148,2150,中国铁路武汉局集团有限公司 汉口动车运用所,,
CR400AF,2151,2151,中国铁路武汉局集团有限公司 武汉动车运用所,,
CR400AF,2152,2153,中国铁路武汉局集团有限公司 汉口动车运用所,,
CR400AF,2154,2156,中国铁路武汉局集团有限公司 武汉动车运用所,,
CR400AF,2159,2159,中国铁路武汉局集团有限公司 武汉动车运用所,,
CR400AF,2160,2161,中国铁路武汉局集团有限公司 汉口动车运用所,,
CR400AF,2162,2163,中国铁路济南局集团有限公司 济南东动车运用所,,
CR400AF,2164,2164,中国铁路武汉局集团有限公司 武汉动车运用所,,
CR400AF,2171,2172,中国铁路武汉局集团有限公司 武汉动车运用所,,
CR400AF,2173,2173,中国铁路武汉局集团有限公司 汉口动车运用所,,
CR400AF,2174,2177,中国铁路武汉局集团有限公司 武汉动车运用所,,
CR400AF,2178,2178,中国铁路北京局集团有限公司 雄安动车运用所,,
CR400AF,2179,2179,中国铁路北京局集团有限公司 北京西动车运用所,,
CR400AF,2180,2180,中国铁路北京局集团有限公司 雄安动车运用所,,
CR400AF,2181,2182,中国铁路北京局集团有限公司 北京西动车运用所,,
CR400AF,2183,2187,中国铁路北京局集团有限公司 北京南动车运用所,,
CR400AF,2190,2192,中国铁路武汉局集团有限公司 武汉动车运用所,CR400AF-A,
CR400AF,2193,2193,中国铁路济南局集团有限公司 济南东动车运用所,CR400AF-A,
CR400AF,2194,2195,中国铁路广州局集团有限公司 深圳动车运用所,CR400AF-A,
CR400AF,2196,2200,中国铁路武汉局集团有限公司 武汉动车运用所,CR400AF-A,
CR400AF,2201,2205,中国铁路济南局集团有限公司 济南东动车运用所,CR400AF-A,
CR400AF,2206,2210,中国铁路北京局集团有限公司 北京南动车运用所,CR400AF-B,
CR400AF,2211,2212,中国铁路济南局集团有限公司 济南东动车运用所,CR400AF-A,
CR400AF,2213,2213,中国铁路北京局集团有限公司 北京西动车运用所,,
CR400AF,2215,2217,中国铁路北京局集团有限公司 朝阳动车运用所,CR400AF-G,
CR400AF,2222,2225,中国铁路上海局集团有限公司 上海南动车运用所,,
CR400AF,2226,2226,中国铁路广州局集团有限公司 广州南动车运用所,,
CR400AF,2227,2227,中国铁路广州局集团有限公司 长沙动车运用所,,
CR400AF,2228,2228,中国铁路广州局集团有限公司 广州南动车运用所,,
CR400AF,2229,2229,中国铁路广州局集团有限公司 长沙动车运用所,,
CR400AF,2230,2231,中国铁路济南局集团有限公司 济南东动车运用所,,
CR400AF,2232,2235,中国铁路上海局集团有限公司 上海南动车运用所,,
CR400AF,2236,2236,中国铁路成都局集团有限公司 重庆西动车运用所,,
CR400AF,2237,2243,中国铁路上海局集团有限公司 上海南动车运用所,,
CR400AF,2244,2248,中国铁路成都局集团有限公司 重庆西动车运用所,,
CR400AF,2254,2256,中国铁路成都局集团有限公司 重庆西动车运用所,,
DJ1,1,1,中国铁道科学研究院 环形铁道,,
DJ1,2,2,株洲西门子牵引设备有限公司,,
DJ1,3,3,西安铁路局 宝鸡机务段 秦岭附加队 ,,
DJ2,1,1,中国铁路郑州局集团有限公司 郑州机务段京武快车队,奥星,
DJ2,2,3,中国铁路郑州局集团有限公司 郑州机务段,奥星,
HXD1D,1,15,中国铁路武汉局集团有限公司 武昌南机务段,,
HXD1D,16,16,中国铁路上海局集团有限公司 杭州机务段,,
HXD1D,17,17,中国铁路南昌局集团有限公司 南昌机务段,,
HXD1D,18,18,中国铁路南昌局集团有限公司 鹰潭机务段,,
HXD1D,19,19,中国铁路上海局集团有限公司 杭州机务段,,
HXD1D,20,20,中国铁路南昌局集团有限公司 南昌机务段,,
HXD1D,21,21,中国铁路上海局集团有限公司 杭州机务段,,
HXD1D,22,24,中国铁路南昌局集团有限公司 南昌机务段,,
HXD1D,25,25,中国铁路南昌局集团有限公司 鹰潭机务段,,
HXD1D,26,26,中国铁路南昌局集团有限公司 南昌机务段,,
HXD1D,27,27,中国铁路上海局集团有限公司 杭州机务段,,
HXD1D,28,28,中国铁路南昌局集团有限公司 鹰潭机务段,,
HXD1D,29,34,中国铁路南昌局集团有限公司 南昌机务段,,
HXD1D,35,35,中国铁路上海局集团有限公司 杭州机务段,,
HXD1D,36,38,中国铁路兰州局集团有限公司 兰州西机务段,,
HXD1D,39,39,中国铁路济南局集团有限公司 济南机务段,,
HXD1D,40,50,中国铁路兰州局集团有限公司 兰州西机务段,,
HXD1D,51,75,中国铁路乌鲁木齐局集团有限公司 乌鲁木齐机务段,,
HXD1D,76,105,中国铁路兰州局集团有限公司 兰州西机务段,,
HXD1D,106,137,中国铁路上海局集团有限公司 上海机务段,,
HXD1D,138,168,中国铁路上海局集团有限公司 杭州机务段,,
HXD1D,169,175,中国铁路上海局集团有限公司 上海机务段,,
HXD1D,176,185,中国铁路武汉局集团有限公司 武昌南机务段,,
HXD1D,186,187,中国铁路南昌局集团有限公司 鹰潭机务段,,
HXD1D,188,188,中国铁路南昌局集团有限公司 南昌机务段,,
HXD1D,189,190,中国铁路南昌局集团有限公司 鹰潭机务段,,
HXD1D,191,232,中国铁路南昌局集团有限公司 南昌机务段,,
HXD1D,233,233,中国铁路南昌局集团有限公司 鹰潭机务段,,
HXD1D,234,237,中国铁路南昌局集团有限公司 南昌机务段,,
HXD1D,238,257,中国铁路广州局集团有限公司 广州机务段,,
HXD1D,258,270,中国铁路武汉局集团有限公司 武昌南机务段,,
HXD1D,271,275,中国铁路乌鲁木齐局集团有限公司 乌鲁木齐机务段,,
HXD1D,276,279,中国铁路上海局集团有限公司 上海机务段,,
HXD1D,280,289,中国铁路上海局集团有限公司 徐州机务段,,
HXD1D,290,291,中国铁路南昌局集团有限公司 南昌机务段,,
HXD1D,292,293,中国铁路南昌局集团有限公司 鹰潭机务段,,
HXD1D,294,295,中国铁路南昌局集团有限公司 南昌机务段,,
HXD1D,296,300,中国铁路广州局集团有限公司 广州机务段,,
HXD1D,301,310,中国铁路武汉局集团有限公司 武昌南机务段,,
HXD1D,311,320,中国铁路乌鲁木齐局集团有限公司 乌鲁木齐机务段,,
HXD1D,321,340,中国铁路青藏集团有限公司 西宁机务段,,
HXD1D,341,362,中国铁路乌鲁木齐局集团有限公司 乌鲁木齐机务段,,
HXD1D,363,382,中国铁路广州局集团有限公司 广州机务段,,
HXD1D,383,392,中国铁路南昌局集团有限公司 南昌机务段,,
HXD1D,393,405,中国铁路上海局集团有限公司 上海机务段,,
HXD1D,406,415,中国铁路兰州局集团有限公司 兰州西机务段,,
HXD1D,416,430,中国铁路广州局集团有限公司 长沙机务段,,
HXD1D,431,440,中国铁路南昌局集团有限公司 南昌机务段,,
HXD1D,441,445,中国铁路南昌局集团有限公司 南昌机务段,,
HXD1D,446,450,中国铁路乌鲁木齐局集团有限公司 乌鲁木齐机务段,,
HXD1D,451,460,中国铁路武汉局集团有限公司 武昌南机务段,,
HXD1D,461,470,中国铁路广州局集团有限公司 广州机务段,,
HXD1D,471,478,中国铁路兰州局集团有限公司 兰州西机务段,,
HXD1D,479,483,中国铁路上海局集团有限公司 上海机务段,,
HXD1D,484,488,中国铁路上海局集团有限公司 杭州机务段,,
HXD1D,489,490,中国铁路上海局集团有限公司 杭州机务段,,
HXD1D,491,510,中国铁路郑州局集团有限公司 郑州机务段,,
HXD1D,511,512,中国铁路上海局集团有限公司 徐州机务段,,
HXD1D,513,515,中国铁路上海局集团有限公司 上海机务段,,
HXD1D,516,520,中国铁路南昌局集团有限公司 南昌机务段,,
HXD1D,521,534,中国铁路广州局集团有限公司 广州机务段,,
HXD1D,522,522,广州铁路职业技术学院,,
HXD1D,535,544,中国铁路南昌局集团有限公司 南昌机务段,,
HXD1D,545,551,中国铁路上海局集团有限公司 上海机务段,,
HXD1D,552,554,中国铁路上海局集团有限公司 杭州机务段,,
HXD1D,555,559,中国铁路郑州局集团有限公司 郑州机务段,,
HXD1D,560,564,中国铁路乌鲁木齐局集团有限公司 乌鲁木齐机务段,,
HXD1D,565,570,中国铁路广州局集团有限公司 广州机务段,,
HXD1D,571,585,中国铁路南昌局集团有限公司 南昌机务段,,
HXD1D,586,595,中国铁路上海局集团有限公司 杭州机务段,,
HXD1D,596,613,中国铁路兰州局集团有限公司 兰州西机务段,,
HXD1D,614,623,中国铁路广州局集团有限公司 广州机务段,,
HXD1D,624,633,中国铁路上海局集团有限公司 上海机务段,,
HXD1D,634,636,中国铁路乌鲁木齐局集团有限公司 乌鲁木齐机务段,,
HXD1D,637,644,中国铁路郑州局集团有限公司 郑州机务段,,
HXD1D,645,660,中国铁路郑州局集团有限公司 郑州机务段,,
HXD1D,661,668,中国铁路武汉局集团有限公司 武昌南机务段,,
HXD1D,669,673,中国铁路乌鲁木齐局集团有限公司 乌鲁木齐机务段,,
HXD1D,674,678,中国铁路郑州局集团有限公司 郑州机务段,,
HXD1D,679,682,中国铁路上海局集团有限公司 上海机务段,,
HXD1D,683,683,中国铁路上海局集团有限公司 徐州机务段,,
HXD1D,684,684,中国铁路上海局集团有限公司 徐州机务段,,
HXD1D,685,689,中国铁路青藏集团有限公司 格尔木机务段,,
HXD1D,1898,1898,中国铁路上海局集团有限公司 上海机务段,周恩来号,
HXD1D-J,1,3,中国铁路青藏集团有限公司 拉萨动车运用所,,
HXD1D-J,1001,1009,中国铁路昆明局集团有限公司 昆明动车运用所,,
HXD1D-J,1010,1013,中国铁路青藏集团有限公司 格尔木机务段,,
HXD1D-J,1014,1019,中国铁路成都局集团有限公司 成都动车运用所,,
HXD1D-J,1020,1027,中国铁路昆明局集团有限公司 昆明动车运用所,,
HXD3C,1,9,中国铁路沈阳局集团有限公司 沈阳机务段,,
HXD3C,10,10,中国铁路沈阳局集团有限公司 沈阳机务段,,
HXD3C,11,15,中国铁路济南局集团有限公司 济南机务段,,
HXD3C,16,20,中国铁路武汉局集团有限公司 江岸机务段（襄阳机务段支配）,,
HXD3C,21,25,中国铁路南昌局集团有限公司 南昌机务段,,
HXD3C,26,30,中国铁路郑州局集团有限公司 郑州机务段,,
HXD3C,31,35,中国铁路上海局集团有限公司 宁东机务段（上海机务段支配）,,
HXD3C,36,41,中国铁路武汉局集团有限公司 江岸机务段（武南机务段支配）,,
HXD3C,42,45,中国铁路武汉局集团有限公司 江岸机务段（襄阳机务段支配）,,
HXD3C,46,55,中国铁路南昌局集团有限公司 南昌机务段,,
HXD3C,56,60,中国铁路郑州局集团有限公司 郑州机务段,,
HXD3C,61,61,中国铁路沈阳局集团有限公司 沈阳机务段,,
HXD3C,62,62,中国铁路济南局集团有限公司 济南机务段,,
HXD3C,63,63,中国铁路沈阳局集团有限公司 沈阳机务段,,
HXD3C,64,70,中国铁路济南局集团有限公司 济南机务段,,
HXD3C,71,85,中国铁路武汉局集团有限公司 江岸机务段,,
HXD3C,86,95,中国铁路郑州局集团有限公司 郑州机务段,,
HXD3C,96,100,中国铁路济南局集团有限公司 济南机务段,,
HXD3C,101,110,中国铁路武汉局集团有限公司 江岸机务段,,
HXD3C,111,120,中国铁路沈阳局集团有限公司 沈阳机务段,,
HXD3C,121,125,中国铁路上海局集团有限公司 宁东机务段（上海机务段支配）,,
HXD3C,126,130,中国铁路南昌局集团有限公司 南昌机务段,,
HXD3C,131,135,中国铁路济南局集团有限公司 济南机务段,,
HXD3C,136,140,中国铁路郑州局集团有限公司 郑州机务段,,
HXD3C,141,165,中国铁路武汉局集团有限公司 江岸机务段,,
HXD3C,166,180,中国铁路成都局集团有限公司 重庆机务段,,
HXD3C,181,182,中国铁路济南局集团有限公司 济南机务段,,
HXD3C,183,190,中国铁路沈阳局集团有限公司 沈阳机务段,,
HXD3C,191,195,中国铁路济南局集团有限公司 济南机务段,,
HXD3C,198,200,中国铁路上海局集团有限公司 宁东机务段,,
HXD3C,201,220,中国铁路武汉局集团有限公司 江岸机务段,,
HXD3C,221,225,中国铁路上海局集团有限公司 宁东机务段,,
HXD3C,226,229,中国铁路沈阳局集团有限公司 沈阳机务段,,
HXD3C,238,238,中国铁路广州局集团有限公司 株洲机务段,,
HXD3C,271,300,中国铁路上海局集团有限公司 宁东机务段,,
HXD3C,446,446,中国铁路广州局集团有限公司 广州机务段,,
HXD3C,805,809,中国铁路广州局集团有限公司 ,,
HXD3C,810,819,中国铁路南宁局集团有限公司,,
HXD3C,820,829,中国铁路武汉局集团有限公司,,
HXD3C,896,925,中国铁路沈阳局集团有限公司,,
HXD3C,926,930,中国铁路南宁局集团有限公司,,
HXD3C,931,945,中国铁路北京局集团有限公司,,
HXD3C,946,955,中国铁路济南局集团有限公司,,
HXD3C,956,965,中国铁路郑州局集团有限公司,,
HXD3C,966,974,中国铁路济南局集团有限公司,,
HXD3D,1,10,中国铁路沈阳局集团有限公司 沈阳机务段,,
HXD3D,11,25,西安铁路局集团有限公司 西安机务段,,
HXD3D,26,34,中国铁路兰州局集团有限公司 兰州西机务段,,
HXD3D,35,35,中国铁路兰州局集团有限公司 迎水桥机务段,雷锋号,
HXD3D,36,38,中国铁路兰州局集团有限公司 兰州西机务段,,
HXD3D,39,39,中国铁路济南局集团有限公司 济南机务段,共青团号,
HXD3D,40,40,中国铁路兰州局集团有限公司 兰州西机务段,,
HXD3D,41,50,西安铁路局集团有限公司 西安机务段,,
HXD3D,51,70,中国铁路北京局集团有限公司 北京机务段,,
HXD3D,71,90,中国铁路南昌局集团有限公司 南昌机务段,,
HXD3D,91,115,中国铁路兰州局集团有限公司 兰州西机务段,,
HXD3D,116,135,中国铁路昆明局集团有限公司 昆明机务段,,
HXD3D,136,145,中国铁路北京局集团有限公司 北京机务段,,
HXD3D,146,150,呼和浩特铁路局集团有限公司 集宁机务段,,
HXD3D,151,155,中国铁路沈阳局集团有限公司 沈阳机务段,,
HXD3D,156,160,中国铁路南昌局集团有限公司 南昌机务段,,
HXD3D,161,165,中国铁路北京局集团有限公司 北京机务段,,
HXD3D,166,170,西安铁路局集团有限公司 西安机务段,,
HXD3D,171,180,中国铁路兰州局集团有限公司 兰州西机务段,,
HXD3D,181,190,中国铁路济南局集团有限公司 济南机务段,,
HXD3D,191,245,中国铁路沈阳局集团有限公司 沈阳机务段,,
HXD3D,246,255,中国铁路北京局集团有限公司 北京机务段,,
HXD3D,256,265,呼和浩特铁路局集团有限公司 集宁机务段,,
HXD3D,266,290,中国铁路兰州局集团有限公司 兰州西机务段,,
HXD3D,291,300,中国铁路沈阳局集团有限公司 沈阳机务段,,
HXD3D,301,310,中国铁路济南局集团有限公司 济南机务段,,
HXD3D,310,315,中国铁路昆明局集团有限公司 昆明机务段,,
HXD3D,316,320,中国铁路南昌局集团有限公司 南昌机务段,,
HXD3D,321,322,呼和浩特铁路局集团有限公司 集宁机务段,,
HXD3D,323,325,中国铁路北京局集团有限公司 北京机务段,,
HXD3D,326,333,西安铁路局集团有限公司 西安机务段,,
HXD3D,334,340,西安铁路局集团有限公司 安康机务段,,
HXD3D,341,345,中国铁路沈阳局集团有限公司 沈阳机务段,,
HXD3D,346,346,中国铁路成都局集团有限公司 重庆机务段,,
HXD3D,351,351,中国铁路成都局集团有限公司 重庆机务段,,
HXD3D,356,365,西安铁路局集团有限公司 安康机务段,,
HXD3D,366,369,中国铁路北京局集团有限公司 北京机务段,,
HXD3D,370,382,呼和浩特铁路局集团有限公司 集宁机务段,,
HXD3D,383,392,中国铁路昆明局集团有限公司 昆明机务段,,
HXD3D,393,397,中国铁路兰州局集团有限公司 兰州西机务段,,
HXD3D,398,402,西安铁路局集团有限公司 西安机务段,,
HXD3D,403,417,西安铁路局集团有限公司 西安机务段,,
HXD3D,418,419,中国铁路哈尔滨局集团有限公司 牡丹江机务段,,
HXD3D,420,424,中国铁路北京局集团有限公司 北京机务段,,
HXD3D,425,429,呼和浩特铁路局集团有限公司 集宁机务段,,
HXD3D,430,433,中国铁路哈尔滨局集团有限公司 牡丹江机务段,,
HXD3D,434,443,中国铁路南昌局集团有限公司 南昌机务段,,
HXD3D,444,449,中国铁路济南局集团有限公司 济南机务段,,
HXD3D,450,464,西安铁路局集团有限公司 西安机务段,,
HXD3D,465,468,中国铁路济南局集团有限公司 济南机务段,,
HXD3D,469,473,中国铁路济南局集团有限公司 济南机务段,,
HXD3D,474,479,中国铁路昆明局集团有限公司 昆明机务段,,
HXD3D,480,484,中国铁路南昌局集团有限公司 南昌机务段,,
HXD3D,485,489,西安铁路局集团有限公司 西安机务段,,
HXD3D,490,499,中国铁路北京局集团有限公司 北京机务段,,
HXD3D,500,503,中国铁路哈尔滨局集团有限公司 牡丹江机务段,,
HXD3D,504,514,中国铁路沈阳局集团有限公司 沈阳机务段,,
HXD3D,515,515,中国铁路成都局集团有限公司 重庆机务段,,
HXD3D,516,518,中国铁路沈阳局集团有限公司 沈阳机务段,,
HXD3D,519,528,西安铁路局集团有限公司 西安机务段,,
HXD3D,529,538,中国铁路北京局集团有限公司 北京机务段,,
HXD3D,539,541,呼和浩特铁路局集团有限公司 集宁机务段,,
HXD3D,542,553,西安铁路局集团有限公司 西安机务段,,
HXD3D,554,563,中国铁路济南局集团有限公司 济南机务段,,
HXD3D,564,568,中国铁路昆明局集团有限公司 昆明机务段,,
HXD3D,569,573,中国铁路成都局集团有限公司 重庆机务段,,
HXD3D,574,583,中国铁路济南局集团有限公司 济南机务段,,
HXD3D,584,584,中国铁路沈阳局集团有限公司 沈阳机务段,,
HXD3D,585,609,中国铁路哈尔滨局集团有限公司 三棵树机务段,,
HXD3D,610,611,中国铁路北京局集团有限公司 北京机务段,,
HXD3D,612,621,中国铁路南昌局集团有限公司 南昌机务段,,
HXD3D,622,626,中国铁路南昌局集团有限公司 南昌机务段,,
HXD3D,627,629,中国铁路哈尔滨局集团有限公司 三棵树机务段,,
HXD3D,630,630,中国铁路哈尔滨局集团有限公司 哈尔滨机务段,,
HXD3D,631,631,西安铁路局集团有限公司 西安机务段,第五代“钢人铁马号”,
HXD3D,632,653,中国铁路沈阳局集团有限公司 沈阳机务段,,
HXD3D,654,673,中国铁路沈阳局集团有限公司 沈阳机务段,,
HXD3D,674,681,中国铁路沈阳局集团有限公司 沈阳机务段,,
HXD3D,682,688,中国铁路兰州局集团有限公司 兰州西机务段,,
HXD3D,1886,1886,中国铁路哈尔滨局集团有限公司 哈尔滨机务段,第五代“朱德号”,
HXD3D,1893,1893,中国铁路北京局集团有限公司 丰台机务段,第六代“毛泽东号”,
HXD3D,1921,1921,中国铁路沈阳局集团有限公司 沈阳机务段,共产党员号,
HXD3D,7001,7002,广西沿海铁路股份有限公司 南宁南机务运用段,,
HXD3D,7003,7003,吉林铁道职业技术学院,,
HXD3D,8001,8025,中国铁路沈阳局集团有限公司 沈阳机务段,,大同
HXD3D,8026,8028,中国铁路太原局集团有限公司 太原南机务段,,大同
东方红2,1,50,,,资阳
东风,1201,1830,,,大连、成都
东风,2001,2094,,,戚墅堰
东风11,1,459,,,戚墅堰
东风12,8001,8001,吉林铁道职业技术学院,,
东风2,3201,3348,,,戚墅堰
